-1,29,9,0
-1,29,10,0
-1,30,9,1
-1,30,10,1
-2,5,6,0
-2,102,10,1
-2,16,5,0
-2,210,10,1
-2,9,14,0
-2,308,14,1
-3,7,7,0
-3,11,8,0
-3,15,6,0
-4,106,7,0
1,5,15,1
2,9,6,1,1
2,12,14,1
2,18,5,1
1,26,8,1
1,34,7,1
-5,308,4,0
10,34,9
10,35,8
10,35,9
10,35,10
10,35,11
10,36,6
10,36,8
10,36,9
10,36,10
10,36,11
10,36,12
10,37,5
10,37,7
10,37,9
10,37,10
10,37,11
10,38,5
10,38,6
10,38,7
10,38,8
10,38,9
10,38,10
10,38,11
10,39,4
10,39,5
10,39,7
10,39,8
10,39,10
10,39,11
10,40,6
10,40,7
10,40,8
10,40,10
10,41,5
10,41,8
10,41,12
10,42,4
10,42,7
10,42,10
10,42,11
10,43,5
10,43,9
10,43,12
10,44,5
10,44,6
10,44,8
10,44,10
10,44,11
10,45,4
10,45,6
10,45,9
10,45,10
10,45,11
10,46,4
10,46,10
10,46,12
10,47,4
10,47,5
10,47,6
10,47,8
10,47,11
10,34,9
10,35,8
10,35,9
10,35,10
10,35,11
10,36,6
10,36,8
10,36,9
10,36,10
10,36,11
10,36,12
10,37,5
10,37,7
10,37,9
10,37,10
10,37,11
10,38,5
10,38,6
10,38,7
10,38,8
10,38,9
10,38,10
10,38,11
10,39,4
10,39,5
10,39,7
10,39,8
10,39,10
10,39,11
10,40,6
10,40,7
10,40,8
10,40,10
10,41,5
10,41,8
10,41,12
10,42,4
10,42,7
10,42,10
10,42,11
10,43,5
10,43,9
10,43,12
10,44,5
10,44,6
10,44,8
10,44,10
10,44,11
10,45,4
10,45,6
10,45,9
10,45,10
10,45,11
10,46,4
10,46,10
10,46,12
10,47,4
10,47,5
10,47,6
10,47,8
10,47,11
